name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,class_simple
Yamato 86034,29540,Valid,CM2,0.65,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86035,29541,Valid,L6,2.41,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86037,29543,Valid,L6,7.9,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86038,29544,Valid,L6,3.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86039,29545,Valid,CM2,9.32,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86040,29546,Valid,L6,1.69,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86041,29547,Valid,L6,1.5,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86043,29549,Valid,H5,2.2,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86044,29550,Valid,L6,4.65,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86045,29551,Valid,L6,2.59,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86047,29553,Valid,L3,1.54,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86048,29554,Valid,Eucrite-pmict,6.05,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86049,29555,Valid,L6,6.73,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86050,29556,Valid,H6,2.35,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86057,29563,Valid,L6,2.6,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86058,29564,Valid,L6,0.17,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86059,29565,Valid,H5,8.17,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86060,29566,Valid,L6,8.47,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86078,29584,Valid,H4,9.63,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86082,29588,Valid,H4,7.34,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86083,29589,Valid,H4,8.88,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86084,29590,Valid,H4,7.43,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86086,29592,Valid,H4,9.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86089,29595,Valid,H4,6.48,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86092,29598,Valid,H4,8.7,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86093,29599,Valid,H4,6.65,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86094,29600,Valid,H4,5.35,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86095,29601,Valid,H4,8.34,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86096,29602,Valid,H4,6.29,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86097,29603,Valid,H4,8.19,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86098,29604,Valid,H4,6.52,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86100,29606,Valid,H4,7.78,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86101,29607,Valid,H4,8.36,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86102,29608,Valid,H4,5.35,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86103,29609,Valid,H4,9.84,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86104,29610,Valid,H4,7.54,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86105,29611,Valid,H4,7.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86106,29612,Valid,H4,6.53,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86107,29613,Valid,H4,6.57,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86108,29614,Valid,H4,6.63,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86109,29615,Valid,H4,5.35,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86110,29616,Valid,H4,3.73,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86111,29617,Valid,H4,6.83,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86112,29618,Valid,H4,4.42,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86113,29619,Valid,H4,3.54,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86114,29620,Valid,H4,2.28,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86115,29621,Valid,H4,1.99,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86116,29622,Valid,H4,3.78,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86117,29623,Valid,H4,3.68,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86118,29624,Valid,H4,2.35,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86119,29625,Valid,H4,3.58,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86120,29626,Valid,H4,2.1,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86121,29627,Valid,H4,2.43,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86122,29628,Valid,H4,3.54,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86123,29629,Valid,H4,2.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86124,29630,Valid,H4,6.22,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86125,29631,Valid,H4,4.48,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86126,29632,Valid,H4,4.88,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86127,29633,Valid,H4,2.96,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86128,29634,Valid,H4,2.79,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86129,29635,Valid,H4,2.59,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86130,29636,Valid,H4,2.17,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86131,29637,Valid,H4,3.36,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86132,29638,Valid,H4,2.86,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86133,29639,Valid,H4,2.43,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86134,29640,Valid,H4,2.07,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86135,29641,Valid,H4,2.33,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86136,29642,Valid,H4,1.55,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86137,29643,Valid,H4,3.05,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86138,29644,Valid,H4,2.57,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86139,29645,Valid,H4,2.47,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86140,29646,Valid,H4,0.85,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86141,29647,Valid,H4,2.7,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86142,29648,Valid,H4,1.82,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86143,29649,Valid,H4,2.52,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86144,29650,Valid,H4,2.62,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86145,29651,Valid,H4,1.55,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86146,29652,Valid,H4,1.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86147,29653,Valid,H4,2.76,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86148,29654,Valid,H4,2.2,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86149,29655,Valid,H4,1.51,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86150,29656,Valid,H4,3.33,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86151,29657,Valid,H4,1.45,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86152,29658,Valid,H4,1.86,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86153,29659,Valid,H4,1.28,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86154,29660,Valid,H4,0.98,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86155,29661,Valid,H4,2.05,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86156,29662,Valid,H4,1.49,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86157,29663,Valid,H4,1.83,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86158,29664,Valid,H4,1.55,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86159,29665,Valid,H4,1.5,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86160,29666,Valid,H4,1.22,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86161,29667,Valid,H4,0.91,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86162,29668,Valid,H4,1.02,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86163,29669,Valid,H4,1.09,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86164,29670,Valid,H4,1.63,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86165,29671,Valid,H4,1.15,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86166,29672,Valid,H4,1.29,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86167,29673,Valid,H4,1.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86168,29674,Valid,H4,0.81,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86169,29675,Valid,H4,0.59,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86170,29676,Valid,H4,1.12,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86171,29677,Valid,H4,0.86,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86172,29678,Valid,H4,1.16,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86173,29679,Valid,H4,0.58,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86174,29680,Valid,H4,0.85,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86175,29681,Valid,H4,0.63,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86176,29682,Valid,H4,1.07,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86177,29683,Valid,H4,0.74,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86178,29684,Valid,H4,0.61,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86179,29685,Valid,H4,0.87,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86180,29686,Valid,H4,0.41,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86181,29687,Valid,H4,0.25,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86182,29688,Valid,H4,0.3,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86183,29689,Valid,H4,0.21,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86184,29690,Valid,H4,0.2,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86185,29691,Valid,H4,3.08,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86194,29700,Valid,H4,9.52,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86195,29701,Valid,H4,7.94,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86197,29703,Valid,H4,5.75,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86200,29706,Valid,H4,8.95,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86201,29707,Valid,H4,9.08,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86202,29708,Valid,H4,9.74,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86203,29709,Valid,H4,3.85,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86204,29710,Valid,H4,4.25,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86205,29711,Valid,H4,6.55,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86206,29712,Valid,H4,7.22,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86207,29713,Valid,H4,6.0,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86208,29714,Valid,H4,3.93,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86209,29715,Valid,H4,2.82,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86210,29716,Valid,H4,6.53,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86211,29717,Valid,H4,3.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86212,29718,Valid,H4,2.32,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86213,29719,Valid,H4,2.95,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86214,29720,Valid,H4,3.62,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86215,29721,Valid,H4,6.62,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86216,29722,Valid,H4,6.32,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86217,29723,Valid,H4,4.13,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86218,29724,Valid,H4,5.59,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86219,29725,Valid,H4,4.39,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86220,29726,Valid,H4,5.55,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86221,29727,Valid,H4,6.02,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86222,29728,Valid,H4,3.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86224,29730,Valid,H4,2.96,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86225,29731,Valid,H4,2.04,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86226,29732,Valid,H4,1.68,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86227,29733,Valid,H4,2.07,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86228,29734,Valid,H4,2.11,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86229,29735,Valid,H4,1.86,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86230,29736,Valid,H4,1.77,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86231,29737,Valid,H4,2.24,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86232,29738,Valid,H4,2.24,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86233,29739,Valid,H4,1.9,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86234,29740,Valid,H4,2.29,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86235,29741,Valid,H4,2.17,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86236,29742,Valid,H4,1.64,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86237,29743,Valid,H4,2.0,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86238,29744,Valid,H4,2.38,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86239,29745,Valid,H4,2.83,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86240,29746,Valid,H4,1.89,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86241,29747,Valid,H4,1.6,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86242,29748,Valid,H4,1.38,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86243,29749,Valid,H4,1.4,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86244,29750,Valid,H4,1.15,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86245,29751,Valid,H4,0.95,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86246,29752,Valid,H4,1.32,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86247,29753,Valid,H4,1.09,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86248,29754,Valid,H4,0.89,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86249,29755,Valid,H4,1.12,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86250,29756,Valid,H4,0.7,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86251,29757,Valid,H4,1.14,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86252,29758,Valid,H4,1.51,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86253,29759,Valid,H4,1.3,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86254,29760,Valid,H4,1.11,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86255,29761,Valid,H4,1.6,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86256,29762,Valid,H4,0.97,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86257,29763,Valid,H4,1.18,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86258,29764,Valid,H4,1.05,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86259,29765,Valid,H4,0.73,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86260,29766,Valid,H4,0.51,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86261,29767,Valid,H4,0.88,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86262,29768,Valid,H4,0.65,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86263,29769,Valid,H4,0.86,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86264,29770,Valid,H4,0.68,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86265,29771,Valid,H4,0.87,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86266,29772,Valid,H4,0.44,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86267,29773,Valid,H4,0.82,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86268,29774,Valid,H4,0.51,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86269,29775,Valid,H4,0.28,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86270,29776,Valid,H4,1.17,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86297,29803,Valid,H4,9.55,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86303,29809,Valid,H4,7.73,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86304,29810,Valid,H4,7.09,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86305,29811,Valid,H4,7.65,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86306,29812,Valid,H4,8.33,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86307,29813,Valid,H4,8.36,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86308,29814,Valid,H4,9.24,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86309,29815,Valid,H4,9.64,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86310,29816,Valid,H4,8.99,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86311,29817,Valid,H4,7.39,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86312,29818,Valid,H4,8.15,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86313,29819,Valid,H4,7.42,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86314,29820,Valid,H4,9.63,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86315,29821,Valid,H4,7.69,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86316,29822,Valid,H4,8.14,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86317,29823,Valid,H4,7.68,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86318,29824,Valid,H4,9.9,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86319,29825,Valid,H4,5.72,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86320,29826,Valid,H4,6.72,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86322,29828,Valid,H4,7.58,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86323,29829,Valid,H4,9.8,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86324,29830,Valid,H4,8.32,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86325,29831,Valid,H4,6.72,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86326,29832,Valid,H4,6.41,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86327,29833,Valid,H4,5.72,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86328,29834,Valid,H4,4.42,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86329,29835,Valid,H4,4.64,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86330,29836,Valid,H4,7.77,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86332,29838,Valid,H4,4.74,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86333,29839,Valid,H4,8.02,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86334,29840,Valid,H4,6.0,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86335,29841,Valid,H4,4.51,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86336,29842,Valid,H4,6.09,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86337,29843,Valid,H4,7.48,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86338,29844,Valid,H4,4.31,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86339,29845,Valid,H4,6.28,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86340,29846,Valid,H4,6.11,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86341,29847,Valid,H4,5.99,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86342,29848,Valid,H4,6.78,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86343,29849,Valid,H4,4.36,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86344,29850,Valid,H4,4.91,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
Yamato 86345,29851,Valid,H4,6.31,Found,1986.0,-71.5,35.66667,"(-71.5, 35.66667)",Chondrite
